source_id,ref_epoch,ra,dec,parallax,pmra,pmdec,radial_velocity,radial_velocity_error,phot_g_mean_mag,bp_rp,ruwe,astrometric_params_solved,ra_error,dec_error,parallax_error,pmra_error,pmdec_error
169581187344682624,2016.0,63.24347725083158,32.53264612761351,2.94296160388949,-6.733110667297467,-18.090220663100247,-46.473248,0.14437905,5.924761,2.0222058,1.051355,31,0.0252545,0.013441825,0.03137394,0.036783714,0.023762835
169965226141990272,2016.0,62.74589525637774,33.58673479472904,4.120632020103436,-7.286564696436121,-9.848690081240228,20.917469,0.38891613,5.2384048,1.6209164,1.4740192,31,0.06386377,0.039124094,0.08520334,0.09024066,0.053620186
171503786502766592,2016.0,66.52667039849447,31.43835979592758,13.629102525159063,71.82472161007423,-123.38879313036026,27.994349,0.1433835,5.030899,1.1232891,1.6555007,95,0.10818769,0.065834686,0.11157552,0.15503618,0.109184496
172817599818083712,2016.0,66.15632281287863,33.9594008536612,23.792363241635,46.034048889645305,-90.46650144912975,-30.832094,0.29181528,5.681193,0.5646372,2.0678122,31,0.10111244,0.0591293,0.11411322,0.15043059,0.09773584
172824265608259200,2016.0,66.12159470822793,34.13060587867179,6.859869263980873,21.250674603090964,-34.16797435125389,17.276295,0.5150409,5.717397,-0.046274662,1.0230323,95,0.09208728,0.057793032,0.10862518,0.13580173,0.09872366
175618983647633920,2016.0,70.46076682853362,38.279744726887806,31.55224485286816,241.25575763240803,-98.2971549098784,46.90667,0.11873307,5.8322744,0.7420006,0.97419286,31,0.028062053,0.013116246,0.032706626,0.03757448,0.028594833
175909804473075968,2016.0,65.1025267220552,34.56669459662401,14.032691756149974,-24.31357405144985,-7.053163367745139,-26.759706,0.12480776,4.6806498,1.0970111,0.8550502,31,0.14045556,0.0745493,0.11931583,0.23494557,0.1420955
180702438220217344,2016.0,78.8515091125468,32.68765475178911,12.012574006458387,-25.25634579770649,12.339150900411488,,,4.9458327,0.34724283,1.1137217,31,0.09102844,0.049354833,0.115136385,0.12070028,0.08727909
181124307088367232,2016.0,79.54421715459993,33.37089798909463,9.508961546577417,28.50489186356625,-158.4207454554608,-23.696577,6.618098,4.116195,1.4788704,5.399227,31,0.5159406,0.35185927,0.56514585,0.71319824,0.50423527
181233674136088960,2016.0,79.7501911241683,33.748265656412556,7.052567997554427,13.57328545956259,-29.027743493839367,32.957024,0.8762047,5.3304725,-0.21504498,0.97991765,31,0.09020028,0.06504272,0.106525116,0.11888521,0.08438997
181259753177437568,2016.0,80.00383649956103,33.958038947874506,0.8596301020312545,-0.26386140424678656,-3.415370159058126,-3.7186327,0.36874568,4.9333158,0.5281005,0.9842789,31,0.081764355,0.055868365,0.09495013,0.11199748,0.07448179
182071570715713024,2016.0,79.07559666990984,34.31251139077335,2.573988882528692,-4.74655801090574,43.53767238272993,,,5.939674,0.43989372,0.9930748,31,0.03253635,0.021343945,0.033972435,0.04624765,0.03277261
182412728560251264,2016.0,81.71373538951386,33.262206646038834,8.814394061873685,10.666913659220134,-11.804647118398819,-7.6907177,0.13089994,5.870617,1.2545762,1.0381579,31,0.024088064,0.016994428,0.026652241,0.030982807,0.022102986
182640361821885440,2016.0,81.9120102569552,34.47570666443864,6.435932942088573,-1.0503769073215516,-38.93427928422077,30.350712,0.17883508,4.629645,1.5245235,1.1213235,31,0.0873888,0.06162229,0.10952067,0.11955548,0.097561896
182820784811946752,2016.0,81.7033615125611,34.39177706308032,1.6110198863929808,2.4410740342534836,-6.701795952224895,5.484098,0.39919665,5.853491,0.32925987,1.26677,31,0.040845994,0.027071644,0.05096048,0.05935657,0.037646312
182940906456370304,2016.0,81.72624348489516,35.45722285946666,4.66646436568928,-14.565294293780212,-11.452337554053841,-20.280872,0.13074343,5.662334,1.6050196,1.0735813,31,0.03671465,0.023540556,0.03715183,0.05450747,0.03112963
184157035035401088,2016.0,81.18666402083214,36.19990613138619,1.7926575300354373,-0.6837789923901257,-8.848732801625978,7.7853,0.16201642,5.8512707,1.8147192,1.051327,31,0.022860542,0.016169393,0.027868532,0.030548148,0.021107262
184433149893809024,2016.0,81.16308634193963,37.38530042174584,6.3542655539151776,-0.5638309454325452,-10.952695474155405,-19.669323,0.12608771,4.5159707,1.5823338,0.9029588,31,0.09126025,0.06221831,0.08920139,0.12667297,0.088280655
186270536902360448,2016.0,74.0836946922179,36.16852123898096,1.0609122877928858,-0.9401980247087146,-2.3186907303687416,-6.5134993,0.77936,5.9573913,0.60254717,1.1858536,31,0.028396662,0.017434398,0.032473132,0.041783046,0.0315644
187282293759356032,2016.0,77.57872495592275,37.302153638658666,1.1588241568847997,-0.6427256262143827,-4.842348644469012,9.365661,0.18044476,5.9262376,1.9870129,1.0916936,95,0.04359053,0.022740265,0.05362739,0.06420847,0.043681182
188206261484037504,2016.0,78.3570577209621,38.48416328241746,20.101558255500358,-20.673018515323974,-75.48758870669536,24.394972,0.31954306,4.731968,0.26170206,3.7321203,31,0.41192576,0.18793772,0.50228965,0.53275573,0.339184
188771135583573504,2016.0,79.78833900872726,40.09609817127969,79.6021083335795,520.5689114669946,-664.487871734592,66.355095,0.120034285,4.5258846,0.79079056,0.8881429,31,0.10679831,0.06083658,0.10045193,0.13219275,0.09714893
188796561789866880,2016.0,79.66805870241498,40.46506119882559,4.888499724283598,4.887720430998189,-13.926200113335108,-18.350698,0.122504935,5.7749476,1.4925108,1.0527565,31,0.024154285,0.014234985,0.028970042,0.034376897,0.026777383
191167349378062592,2016.0,84.21838256766223,40.18236915060234,2.019509756803844,-3.021812900474654,-2.599799271275632,-4.500901,0.6934259,5.795647,1.2147064,1.0985172,95,0.0421349,0.030635685,0.04764714,0.047544587,0.034619592
